TRACT,YEAR,UNIT TYPE,UNITS,OCCUPIED,UNOCCUPIED,VACANCY RATE
185.10,2025,Mobile Home,0,0,0,
185.10,2025,Multifamily,109,101,8,0.073394495412844
185.10,2025,Single Family - Detached,798,771,27,0.0338345864661654
185.10,2030,Mobile Home,0,0,0,
185.10,2030,Multifamily,109,99,10,0.0917431192660551
185.10,2030,Single Family - Detached,805,776,29,0.0360248447204969
185.10,2035,Mobile Home,0,0,0,
185.10,2035,Multifamily,109,99,10,0.0917431192660551
185.10,2035,Single Family - Detached,805,776,29,0.0360248447204969
185.10,2040,Mobile Home,0,0,0,
185.10,2040,Multifamily,109,101,8,0.073394495412844
185.10,2040,Single Family - Detached,805,776,29,0.0360248447204969
185.10,2045,Mobile Home,0,0,0,
185.10,2045,Multifamily,109,100,9,0.0825688073394495
185.10,2045,Single Family - Detached,805,776,29,0.0360248447204969
185.10,2050,Mobile Home,0,0,0,
185.10,2050,Multifamily,109,100,9,0.0825688073394495
185.10,2050,Single Family - Detached,805,775,30,0.0372670807453416
185.11,2012,Mobile Home,70,68,2,0.0285714285714286
185.11,2012,Multifamily,1015,955,60,0.0591133004926108
185.11,2012,Single Family - Detached,810,792,18,0.0222222222222222
185.11,2020,Mobile Home,70,69,1,0.0142857142857143
185.11,2020,Multifamily,1079,1043,36,0.0333642261353105
185.11,2020,Single Family - Detached,810,789,21,0.0259259259259259
185.11,2025,Mobile Home,70,69,1,0.0142857142857143
185.11,2025,Multifamily,1204,1170,34,0.0282392026578073
185.11,2025,Single Family - Detached,813,799,14,0.017220172201722
185.11,2030,Mobile Home,70,69,1,0.0142857142857143
185.11,2030,Multifamily,1204,1167,37,0.0307308970099668
185.11,2030,Single Family - Detached,849,832,17,0.0200235571260306
185.11,2035,Mobile Home,70,69,1,0.0142857142857143
185.11,2035,Multifamily,1204,1166,38,0.0315614617940199
185.11,2035,Single Family - Detached,866,848,18,0.0207852193995381
185.11,2040,Mobile Home,70,69,1,0.0142857142857143
185.11,2040,Multifamily,1204,1166,38,0.0315614617940199
185.11,2040,Single Family - Detached,866,848,18,0.0207852193995381
185.11,2045,Mobile Home,70,69,1,0.0142857142857143
185.11,2045,Multifamily,1204,1166,38,0.0315614617940199
185.11,2045,Single Family - Detached,866,848,18,0.0207852193995381
185.11,2050,Mobile Home,70,68,2,0.0285714285714286
185.11,2050,Multifamily,1204,1166,38,0.0315614617940199
185.11,2050,Single Family - Detached,866,847,19,0.0219399538106236
185.12,2012,Mobile Home,0,0,0,
185.12,2012,Multifamily,392,388,4,0.0102040816326531
185.12,2012,Single Family - Detached,1799,1588,211,0.117287381878822
185.12,2020,Mobile Home,0,0,0,
185.12,2020,Multifamily,590,575,15,0.0254237288135593
185.12,2020,Single Family - Detached,1828,1605,223,0.12199124726477
185.12,2025,Mobile Home,0,0,0,
185.12,2025,Multifamily,590,581,9,0.0152542372881356
185.12,2025,Single Family - Detached,1828,1633,195,0.106673960612691
185.12,2030,Mobile Home,0,0,0,
185.12,2030,Multifamily,590,580,10,0.0169491525423729
185.12,2030,Single Family - Detached,1828,1630,198,0.108315098468271
185.12,2035,Mobile Home,0,0,0,
185.12,2035,Multifamily,590,583,7,0.011864406779661
185.12,2035,Single Family - Detached,1828,1639,189,0.103391684901532
185.12,2040,Mobile Home,0,0,0,
185.12,2040,Multifamily,590,581,9,0.0152542372881356
185.12,2040,Single Family - Detached,1828,1703,125,0.0683807439824945
185.12,2045,Mobile Home,0,0,0,
185.12,2045,Multifamily,590,580,10,0.0169491525423729
185.12,2045,Single Family - Detached,1828,1696,132,0.0722100656455142
185.12,2050,Mobile Home,0,0,0,
185.12,2050,Multifamily,590,580,10,0.0169491525423729
185.12,2050,Single Family - Detached,1828,1689,139,0.0760393873085339
185.13,2012,Mobile Home,0,0,0,
185.13,2012,Multifamily,1687,1572,115,0.0681683461766449
185.13,2012,Single Family - Detached,1929,1849,80,0.0414722654224987
185.13,2020,Mobile Home,0,0,0,
185.13,2020,Multifamily,1987,1868,119,0.0598892803220936
185.13,2020,Single Family - Detached,2175,2059,116,0.0533333333333333
185.13,2025,Mobile Home,0,0,0,
185.13,2025,Multifamily,1987,1874,113,0.0568696527428284
185.13,2025,Single Family - Detached,2304,2238,66,0.0286458333333333
185.13,2030,Mobile Home,0,0,0,
185.13,2030,Multifamily,1987,1874,113,0.0568696527428284
185.13,2030,Single Family - Detached,2391,2324,67,0.028021748222501
185.13,2035,Mobile Home,0,0,0,
185.13,2035,Multifamily,1987,1878,109,0.0548565676899849
185.13,2035,Single Family - Detached,2406,2350,56,0.0232751454696592
185.13,2040,Mobile Home,0,0,0,
185.13,2040,Multifamily,1987,1875,112,0.0563663814796175
185.13,2040,Single Family - Detached,2493,2473,20,0.00802246289610911
185.13,2045,Mobile Home,0,0,0,
185.13,2045,Multifamily,1987,1874,113,0.0568696527428284
185.13,2045,Single Family - Detached,2548,2521,27,0.010596546310832
185.13,2050,Mobile Home,0,0,0,
185.13,2050,Multifamily,1987,1873,114,0.0573729240060393
185.13,2050,Single Family - Detached,2567,2533,34,0.0132450331125828
185.14,2012,Mobile Home,0,0,0,
185.14,2012,Multifamily,719,670,49,0.0681502086230876
185.14,2012,Single Family - Detached,2290,2208,82,0.0358078602620087
185.14,2020,Mobile Home,0,0,0,
185.14,2020,Multifamily,719,670,49,0.0681502086230876
185.14,2020,Single Family - Detached,2290,2190,100,0.0436681222707424
185.14,2025,Mobile Home,0,0,0,
185.14,2025,Multifamily,719,672,47,0.0653685674547983
185.14,2025,Single Family - Detached,2290,2216,74,0.0323144104803493
185.14,2030,Mobile Home,0,0,0,
185.14,2030,Multifamily,719,672,47,0.0653685674547983
185.14,2030,Single Family - Detached,2290,2212,78,0.034061135371179
185.14,2035,Mobile Home,0,0,0,
185.14,2035,Multifamily,719,673,46,0.0639777468706537
185.14,2035,Single Family - Detached,2290,2219,71,0.0310043668122271
185.14,2040,Mobile Home,0,0,0,
185.14,2040,Multifamily,719,673,46,0.0639777468706537
185.14,2040,Single Family - Detached,2290,2244,46,0.0200873362445415
185.14,2045,Mobile Home,0,0,0,
185.14,2045,Multifamily,719,673,46,0.0639777468706537
185.14,2045,Single Family - Detached,2290,2230,60,0.0262008733624454
185.14,2050,Mobile Home,0,0,0,
185.14,2050,Multifamily,719,673,46,0.0639777468706537
185.14,2050,Single Family - Detached,2292,2261,31,0.0135253054101222
185.15,2012,Mobile Home,0,0,0,
185.15,2012,Multifamily,870,814,56,0.064367816091954
185.15,2012,Single Family - Detached,1362,1280,82,0.0602055800293686
185.15,2020,Mobile Home,0,0,0,
185.15,2020,Multifamily,870,815,55,0.0632183908045977
185.15,2020,Single Family - Detached,1363,1275,88,0.0645634629493764
185.15,2025,Mobile Home,0,0,0,
185.15,2025,Multifamily,870,816,54,0.0620689655172414
185.15,2025,Single Family - Detached,1365,1289,76,0.0556776556776557
185.15,2030,Mobile Home,0,0,0,
185.15,2030,Multifamily,870,816,54,0.0620689655172414
185.15,2030,Single Family - Detached,1366,1287,79,0.0578330893118594
185.15,2035,Mobile Home,0,0,0,
185.15,2035,Multifamily,870,817,53,0.0609195402298851
185.15,2035,Single Family - Detached,1367,1293,74,0.0541331382589612
185.15,2040,Mobile Home,0,0,0,
185.15,2040,Multifamily,870,815,55,0.0632183908045977
185.15,2040,Single Family - Detached,1367,1290,77,0.0563277249451353
185.15,2045,Mobile Home,0,0,0,
185.15,2045,Multifamily,870,814,56,0.064367816091954
185.15,2045,Single Family - Detached,1367,1287,80,0.0585223116313094
185.15,2050,Mobile Home,0,0,0,
185.15,2050,Multifamily,870,813,57,0.0655172413793104
185.15,2050,Single Family - Detached,1367,1287,80,0.0585223116313094
185.16,2012,Mobile Home,0,0,0,
185.16,2012,Multifamily,385,364,21,0.0545454545454545
185.16,2012,Single Family - Detached,930,889,41,0.0440860215053763
185.16,2020,Mobile Home,0,0,0,
185.16,2020,Multifamily,385,366,19,0.0493506493506494
185.16,2020,Single Family - Detached,930,884,46,0.0494623655913978
185.16,2025,Mobile Home,0,0,0,
185.16,2025,Multifamily,385,366,19,0.0493506493506494
185.16,2025,Single Family - Detached,930,895,35,0.0376344086021505
185.16,2030,Mobile Home,0,0,0,
185.16,2030,Multifamily,385,366,19,0.0493506493506494
185.16,2030,Single Family - Detached,930,894,36,0.0387096774193548
185.16,2035,Mobile Home,0,0,0,
185.16,2035,Multifamily,385,366,19,0.0493506493506494
185.16,2035,Single Family - Detached,930,898,32,0.0344086021505376
185.16,2040,Mobile Home,0,0,0,
185.16,2040,Multifamily,385,365,20,0.051948051948052
185.16,2040,Single Family - Detached,930,897,33,0.0354838709677419
185.16,2045,Mobile Home,0,0,0,
185.16,2045,Multifamily,385,365,20,0.051948051948052
185.16,2045,Single Family - Detached,930,896,34,0.0365591397849462
185.16,2050,Mobile Home,0,0,0,
185.16,2050,Multifamily,385,365,20,0.051948051948052
185.16,2050,Single Family - Detached,930,896,34,0.0365591397849462
185.17,2012,Mobile Home,0,0,0,
185.17,2012,Multifamily,852,741,111,0.130281690140845
185.17,2012,Single Family - Detached,1165,1136,29,0.0248927038626609
185.17,2020,Mobile Home,0,0,0,
185.17,2020,Multifamily,852,742,110,0.129107981220657
185.17,2020,Single Family - Detached,1165,1134,31,0.0266094420600858
185.17,2025,Mobile Home,0,0,0,
185.17,2025,Multifamily,852,742,110,0.129107981220657
185.17,2025,Single Family - Detached,1165,1140,25,0.0214592274678112
185.17,2030,Mobile Home,0,0,0,
185.17,2030,Multifamily,852,742,110,0.129107981220657
185.17,2030,Single Family - Detached,1165,1140,25,0.0214592274678112
185.17,2035,Mobile Home,0,0,0,
185.17,2035,Multifamily,852,742,110,0.129107981220657
185.17,2035,Single Family - Detached,1165,1140,25,0.0214592274678112
185.17,2040,Mobile Home,0,0,0,
185.17,2040,Multifamily,852,742,110,0.129107981220657
185.17,2040,Single Family - Detached,1165,1140,25,0.0214592274678112
185.17,2045,Mobile Home,0,0,0,
185.17,2045,Multifamily,852,742,110,0.129107981220657
185.17,2045,Single Family - Detached,1165,1140,25,0.0214592274678112
185.17,2050,Mobile Home,0,0,0,
185.17,2050,Multifamily,852,742,110,0.129107981220657
185.17,2050,Single Family - Detached,1165,1140,25,0.0214592274678112
185.18,2012,Mobile Home,0,0,0,
185.18,2012,Multifamily,170,169,1,0.00588235294117647
185.18,2012,Single Family - Detached,680,656,24,0.0352941176470588
185.18,2020,Mobile Home,0,0,0,
185.18,2020,Multifamily,170,170,0,0
185.18,2020,Single Family - Detached,680,654,26,0.0382352941176471
185.18,2025,Mobile Home,0,0,0,
185.18,2025,Multifamily,170,170,0,0
185.18,2025,Single Family - Detached,680,661,19,0.0279411764705882
185.18,2030,Mobile Home,0,0,0,
185.18,2030,Multifamily,170,170,0,0
185.18,2030,Single Family - Detached,680,661,19,0.0279411764705882
185.18,2035,Mobile Home,0,0,0,
185.18,2035,Multifamily,170,170,0,0
185.18,2035,Single Family - Detached,680,664,16,0.0235294117647059
185.18,2040,Mobile Home,0,0,0,
185.18,2040,Multifamily,170,169,1,0.00588235294117647
185.18,2040,Single Family - Detached,680,664,16,0.0235294117647059
185.18,2045,Mobile Home,0,0,0,
185.18,2045,Multifamily,170,169,1,0.00588235294117647
185.18,2045,Single Family - Detached,680,664,16,0.0235294117647059
185.18,2050,Mobile Home,0,0,0,
185.18,2050,Multifamily,170,169,1,0.00588235294117647
185.18,2050,Single Family - Detached,680,664,16,0.0235294117647059
185.19,2012,Mobile Home,0,0,0,
185.19,2012,Multifamily,462,453,9,0.0194805194805195
185.19,2012,Single Family - Detached,988,935,53,0.0536437246963563
185.19,2020,Mobile Home,0,0,0,
185.19,2020,Multifamily,506,498,8,0.0158102766798419
185.19,2020,Single Family - Detached,1032,973,59,0.0571705426356589
185.19,2025,Mobile Home,0,0,0,
185.19,2025,Multifamily,514,507,7,0.0136186770428016
185.19,2025,Single Family - Detached,1033,988,45,0.0435624394966118
185.19,2030,Mobile Home,0,0,0,
185.19,2030,Multifamily,514,506,8,0.0155642023346304
185.19,2030,Single Family - Detached,1033,988,45,0.0435624394966118
185.19,2035,Mobile Home,0,0,0,
185.19,2035,Multifamily,514,503,11,0.0214007782101167
185.19,2035,Single Family - Detached,1033,993,40,0.0387221684414327
185.19,2040,Mobile Home,0,0,0,
185.19,2040,Multifamily,514,501,13,0.0252918287937743
185.19,2040,Single Family - Detached,1033,988,45,0.0435624394966118
185.19,2045,Mobile Home,0,0,0,
185.19,2045,Multifamily,514,500,14,0.0272373540856031
185.19,2045,Single Family - Detached,1033,987,46,0.0445304937076476
185.19,2050,Mobile Home,0,0,0,
185.19,2050,Multifamily,514,499,15,0.0291828793774319
185.19,2050,Single Family - Detached,1033,987,46,0.0445304937076476
186.01,2012,Mobile Home,56,48,8,0.142857142857143
186.01,2012,Multifamily,1,0,1,1
186.01,2012,Single Family - Detached,1531,1457,74,0.0483344219464402
186.01,2020,Mobile Home,56,44,12,0.214285714285714
186.01,2020,Multifamily,1,0,1,1
186.01,2020,Single Family - Detached,1531,1456,75,0.0489875898105813
186.01,2025,Mobile Home,56,44,12,0.214285714285714
186.01,2025,Multifamily,1,1,0,0
186.01,2025,Single Family - Detached,1531,1460,71,0.046374918354017
186.01,2030,Mobile Home,56,43,13,0.232142857142857
186.01,2030,Multifamily,1,0,1,1
186.01,2030,Single Family - Detached,1531,1460,71,0.046374918354017
186.01,2035,Mobile Home,56,42,14,0.25
186.01,2035,Multifamily,1,0,1,1
186.01,2035,Single Family - Detached,1531,1460,71,0.046374918354017
186.01,2040,Mobile Home,56,37,19,0.339285714285714
186.01,2040,Multifamily,1,1,0,0
186.01,2040,Single Family - Detached,1531,1460,71,0.046374918354017
186.01,2045,Mobile Home,56,36,20,0.357142857142857
186.01,2045,Multifamily,1,0,1,1
186.01,2045,Single Family - Detached,1531,1460,71,0.046374918354017
186.01,2050,Mobile Home,56,34,22,0.392857142857143
186.01,2050,Multifamily,1,0,1,1
186.01,2050,Single Family - Detached,1531,1460,71,0.046374918354017
186.03,2012,Mobile Home,0,0,0,
186.03,2012,Multifamily,1583,1476,107,0.067593177511055
186.03,2012,Single Family - Detached,778,664,114,0.146529562982005
186.03,2020,Mobile Home,0,0,0,
186.03,2020,Multifamily,1585,1458,127,0.0801261829652997
186.03,2020,Single Family - Detached,778,656,122,0.15681233933162
186.03,2025,Mobile Home,0,0,0,
186.03,2025,Multifamily,1594,1484,110,0.06900878293601
186.03,2025,Single Family - Detached,778,671,107,0.137532133676093
186.03,2030,Mobile Home,0,0,0,
186.03,2030,Multifamily,1626,1506,120,0.0738007380073801
186.03,2030,Single Family - Detached,778,671,107,0.137532133676093
186.03,2035,Mobile Home,0,0,0,
186.03,2035,Multifamily,1756,1639,117,0.066628701594533
186.03,2035,Single Family - Detached,778,669,109,0.140102827763496
186.03,2040,Mobile Home,0,0,0,
186.03,2040,Multifamily,1788,1675,113,0.0631991051454139
186.03,2040,Single Family - Detached,778,670,108,0.138817480719794
186.03,2045,Mobile Home,0,0,0,
186.03,2045,Multifamily,1788,1675,113,0.0631991051454139
186.03,2045,Single Family - Detached,778,669,109,0.140102827763496
186.03,2050,Mobile Home,0,0,0,
186.03,2050,Multifamily,1788,1672,116,0.0648769574944072
186.03,2050,Single Family - Detached,778,666,112,0.143958868894602
186.08,2012,Mobile Home,203,202,1,0.00492610837438424
186.08,2012,Multifamily,292,292,0,0
186.08,2012,Single Family - Detached,596,592,4,0.00671140939597315
186.08,2020,Mobile Home,203,203,0,0
186.08,2020,Multifamily,292,291,1,0.00342465753424658
186.08,2020,Single Family - Detached,596,589,7,0.011744966442953
186.08,2025,Mobile Home,203,202,1,0.00492610837438424
186.08,2025,Multifamily,292,292,0,0
186.08,2025,Single Family - Detached,596,594,2,0.00335570469798658
186.08,2030,Mobile Home,203,200,3,0.0147783251231527
186.08,2030,Multifamily,292,292,0,0
186.08,2030,Single Family - Detached,596,592,4,0.00671140939597315
186.08,2035,Mobile Home,203,201,2,0.00985221674876847
186.08,2035,Multifamily,292,292,0,0
186.08,2035,Single Family - Detached,596,595,1,0.00167785234899329
186.08,2040,Mobile Home,203,202,1,0.00492610837438424
186.08,2040,Multifamily,292,292,0,0
186.08,2040,Single Family - Detached,596,596,0,0
186.08,2045,Mobile Home,203,200,3,0.0147783251231527
186.08,2045,Multifamily,292,292,0,0
186.08,2045,Single Family - Detached,596,593,3,0.00503355704697987
186.08,2050,Mobile Home,203,194,9,0.0443349753694581
186.08,2050,Multifamily,292,292,0,0
186.08,2050,Single Family - Detached,596,590,6,0.0100671140939597
186.09,2012,Mobile Home,254,234,20,0.078740157480315
186.09,2012,Multifamily,157,157,0,0
186.09,2012,Single Family - Detached,1426,1353,73,0.0511921458625526
186.09,2020,Mobile Home,254,235,19,0.0748031496062992
186.09,2020,Multifamily,157,154,3,0.0191082802547771
186.09,2020,Single Family - Detached,1426,1338,88,0.061711079943899
186.09,2025,Mobile Home,254,235,19,0.0748031496062992
186.09,2025,Multifamily,157,157,0,0
186.09,2025,Single Family - Detached,1426,1362,64,0.0448807854137447
186.09,2030,Mobile Home,254,233,21,0.0826771653543307
186.09,2030,Multifamily,157,157,0,0
186.09,2030,Single Family - Detached,1426,1354,72,0.0504908835904628
186.09,2035,Mobile Home,254,233,21,0.0826771653543307
186.09,2035,Multifamily,157,157,0,0
186.09,2035,Single Family - Detached,1426,1365,61,0.0427769985974755
186.09,2040,Mobile Home,254,234,20,0.078740157480315
186.09,2040,Multifamily,157,154,3,0.0191082802547771
186.09,2040,Single Family - Detached,1426,1389,37,0.0259467040673212
186.09,2045,Mobile Home,254,233,21,0.0826771653543307
186.09,2045,Multifamily,157,153,4,0.0254777070063694
186.09,2045,Single Family - Detached,1426,1376,50,0.0350631136044881
186.09,2050,Mobile Home,254,228,26,0.102362204724409
186.09,2050,Multifamily,157,151,6,0.0382165605095541
186.09,2050,Single Family - Detached,1426,1364,62,0.0434782608695652
186.10,2012,Mobile Home,0,0,0,
186.10,2012,Multifamily,419,417,2,0.00477326968973747
186.10,2012,Single Family - Detached,1642,1519,123,0.0749086479902558
186.10,2020,Mobile Home,0,0,0,
186.10,2020,Multifamily,419,416,3,0.00715990453460621
186.10,2020,Single Family - Detached,1642,1505,137,0.0834348355663825
186.10,2025,Mobile Home,0,0,0,
186.10,2025,Multifamily,523,521,2,0.00382409177820268
186.10,2025,Single Family - Detached,1642,1532,110,0.0669914738124239
186.10,2030,Mobile Home,0,0,0,
186.10,2030,Multifamily,528,527,1,0.00189393939393939
186.10,2030,Single Family - Detached,1642,1526,116,0.0706455542021924
186.10,2035,Mobile Home,0,0,0,
186.10,2035,Multifamily,532,532,0,0
186.10,2035,Single Family - Detached,1642,1538,104,0.0633373934226553
186.10,2040,Mobile Home,0,0,0,
186.10,2040,Multifamily,532,532,0,0
186.10,2040,Single Family - Detached,1642,1576,66,0.0401948842874543
186.10,2045,Mobile Home,0,0,0,
186.10,2045,Multifamily,532,532,0,0
186.10,2045,Single Family - Detached,1642,1565,77,0.0468940316686967
186.10,2050,Mobile Home,0,0,0,
186.10,2050,Multifamily,532,532,0,0
186.10,2050,Single Family - Detached,1642,1555,87,0.0529841656516443
186.11,2012,Mobile Home,0,0,0,
186.11,2012,Multifamily,196,196,0,0
186.11,2012,Single Family - Detached,2326,2252,74,0.0318142734307825
186.11,2020,Mobile Home,0,0,0,
186.11,2020,Multifamily,196,196,0,0
186.11,2020,Single Family - Detached,2556,2457,99,0.0387323943661972
186.11,2025,Mobile Home,0,0,0,
186.11,2025,Multifamily,196,196,0,0
186.11,2025,Single Family - Detached,2560,2501,59,0.023046875
186.11,2030,Mobile Home,0,0,0,
186.11,2030,Multifamily,196,196,0,0
186.11,2030,Single Family - Detached,2560,2492,68,0.0265625
186.11,2035,Mobile Home,0,0,0,
186.11,2035,Multifamily,196,196,0,0
186.11,2035,Single Family - Detached,2560,2494,66,0.02578125
186.11,2040,Mobile Home,0,0,0,
186.11,2040,Multifamily,196,196,0,0
186.11,2040,Single Family - Detached,2560,2465,95,0.037109375
186.11,2045,Mobile Home,0,0,0,
186.11,2045,Multifamily,196,196,0,0
186.11,2045,Single Family - Detached,2560,2441,119,0.046484375
186.11,2050,Mobile Home,0,0,0,
186.11,2050,Multifamily,196,196,0,0
186.11,2050,Single Family - Detached,2560,2429,131,0.051171875
186.12,2012,Mobile Home,0,0,0,
186.12,2012,Multifamily,59,55,4,0.0677966101694915
186.12,2012,Single Family - Detached,1060,974,86,0.0811320754716981
186.12,2020,Mobile Home,0,0,0,
186.12,2020,Multifamily,165,163,2,0.0121212121212121
186.12,2020,Single Family - Detached,1155,1061,94,0.0813852813852814
186.12,2025,Mobile Home,0,0,0,
186.12,2025,Multifamily,165,164,1,0.00606060606060606
186.12,2025,Single Family - Detached,1155,1070,85,0.0735930735930736
186.12,2030,Mobile Home,0,0,0,
186.12,2030,Multifamily,165,164,1,0.00606060606060606
186.12,2030,Single Family - Detached,1155,1065,90,0.0779220779220779
186.12,2035,Mobile Home,0,0,0,
186.12,2035,Multifamily,165,165,0,0
186.12,2035,Single Family - Detached,1155,1071,84,0.0727272727272727
186.12,2040,Mobile Home,0,0,0,
186.12,2040,Multifamily,165,163,2,0.0121212121212121
186.12,2040,Single Family - Detached,1155,1069,86,0.0744588744588745
186.12,2045,Mobile Home,0,0,0,
186.12,2045,Multifamily,165,163,2,0.0121212121212121
186.12,2045,Single Family - Detached,1155,1068,87,0.0753246753246753
186.12,2050,Mobile Home,0,0,0,
186.12,2050,Multifamily,165,162,3,0.0181818181818182
186.12,2050,Single Family - Detached,1155,1067,88,0.0761904761904762
186.13,2012,Mobile Home,0,0,0,
186.13,2012,Multifamily,681,672,9,0.013215859030837
186.13,2012,Single Family - Detached,610,519,91,0.149180327868852
186.13,2020,Mobile Home,0,0,0,
186.13,2020,Multifamily,681,670,11,0.0161527165932452
186.13,2020,Single Family - Detached,610,512,98,0.160655737704918
186.13,2025,Mobile Home,0,0,0,
186.13,2025,Multifamily,681,672,9,0.013215859030837
186.13,2025,Single Family - Detached,610,527,83,0.136065573770492
186.13,2030,Mobile Home,0,0,0,
186.13,2030,Multifamily,681,672,9,0.013215859030837
186.13,2030,Single Family - Detached,610,526,84,0.137704918032787
186.13,2035,Mobile Home,0,0,0,
186.13,2035,Multifamily,681,673,8,0.0117474302496329
186.13,2035,Single Family - Detached,610,532,78,0.127868852459016
186.13,2040,Mobile Home,0,0,0,
186.13,2040,Multifamily,681,672,9,0.013215859030837
186.13,2040,Single Family - Detached,610,559,51,0.0836065573770492
186.13,2045,Mobile Home,0,0,0,
186.13,2045,Multifamily,681,672,9,0.013215859030837
186.13,2045,Single Family - Detached,610,553,57,0.0934426229508197
186.13,2050,Mobile Home,0,0,0,
186.13,2050,Multifamily,681,672,9,0.013215859030837
186.13,2050,Single Family - Detached,610,547,63,0.10327868852459
186.14,2012,Mobile Home,996,989,7,0.0070281124497992
186.14,2012,Multifamily,1090,1063,27,0.0247706422018349
186.14,2012,Single Family - Detached,572,353,219,0.382867132867133
186.14,2020,Mobile Home,996,992,4,0.00401606425702811
186.14,2020,Multifamily,1090,1061,29,0.026605504587156
186.14,2020,Single Family - Detached,572,348,224,0.391608391608392
186.14,2025,Mobile Home,996,992,4,0.00401606425702811
